# Secao de choque reduzida NC e+p, sqrt(s) = 318 GeV
#
# H1 and ZEUS Collaborations, "Combined measurement and QCD analysis of the
# inclusive e+-p scattering cross sections at HERA",
# Eur. Phys. J. C 75 (2015) 580   [arXiv:1506.06042]
#
# Dados combinados HERA I+II.  Fonte: https://www.desy.de/h1zeus/herapdf20/
#
# Medida experimental publicada, incluida aqui para que o projeto seja
# autocontido: e o dado a que GBW e bCGC foram ajustados, e portanto o
# teste de validacao do formalismo (make validate-hera).
#
# sigma_red = secao de choque reduzida
# err       = incerteza total (exclui incertezas procedurais)
#
# Q2[GeV^2]  x  y  sigma_red  err
6.500000e-01 2.510000e-04 2.558900e-02 3.610000e-01 1.105378e-02
8.500000e-01 2.510000e-04 3.346300e-02 3.969200e-01 2.818120e-02
1.800000e+01 2.680000e-04 6.636800e-01 1.371800e+00 2.212659e-02
2.200000e+01 2.900000e-04 7.496300e-01 1.433800e+00 4.160558e-02
4.000000e-01 2.940000e-04 1.344400e-02 2.766600e-01 9.804083e-03
2.700000e+01 3.140000e-04 8.496800e-01 1.480200e+00 6.911868e-02
1.500000e+00 3.200000e-04 4.631900e-02 5.768600e-01 1.815805e-02
2.000000e+00 3.200000e-04 6.175900e-02 6.265700e-01 1.463198e-02
2.700000e+00 3.200000e-04 8.337400e-02 6.997100e-01 1.262711e-02
3.500000e+00 3.200000e-04 1.080800e-01 7.909100e-01 1.126256e-02
4.500000e+00 3.200000e-04 1.389600e-01 8.933100e-01 1.323403e-02
6.500000e+00 3.200000e-04 2.007200e-01 1.001300e+00 1.274214e-02
8.500000e+00 3.200000e-04 2.624800e-01 1.107000e+00 1.418598e-02
1.000000e+01 3.200000e-04 3.087900e-01 1.138100e+00 2.738758e-02
1.200000e+01 3.200000e-04 3.705500e-01 1.222700e+00 1.507650e-02
1.500000e+01 3.200000e-04 4.631900e-01 1.312700e+00 2.020035e-02
2.200000e+01 3.200000e-04 6.793500e-01 1.430600e+00 4.611410e-02
1.800000e+01 3.280000e-04 5.422700e-01 1.382500e+00 2.174175e-02
2.200000e+01 3.450000e-04 6.301200e-01 1.410200e+00 2.873353e-02
2.700000e+01 3.550000e-04 7.515400e-01 1.440800e+00 4.218922e-02
5.000000e-01 3.680000e-04 1.342600e-02 3.004300e-01 9.098943e-03
2.200000e+01 3.880000e-04 5.602900e-01 1.392500e+00 2.212390e-02
2.500000e-01 3.940000e-04 6.269900e-03 1.941500e-01 1.108672e-02
1.200000e+00 3.980000e-04 2.979300e-02 4.927200e-01 2.073474e-02
2.700000e+01 4.100000e-04 6.507300e-01 1.461800e+00 3.585883e-02
3.500000e+01 4.603000e-04 7.513600e-01 1.427300e+00 3.452710e-02
6.500000e-01 4.780000e-04 1.343700e-02 3.322200e-01 1.112784e-02
3.500000e-01 5.000000e-04 6.917000e-03 2.398000e-01 8.176365e-03
1.500000e+00 5.000000e-04 2.964400e-02 5.472700e-01 4.222544e-02
2.000000e+00 5.000000e-04 3.952600e-02 5.747300e-01 1.565271e-02
2.700000e+00 5.000000e-04 5.336000e-02 6.448400e-01 1.188305e-02
3.500000e+00 5.000000e-04 6.917000e-02 7.492300e-01 1.236582e-02
4.500000e+00 5.000000e-04 8.893300e-02 7.970800e-01 1.183680e-02
6.500000e+00 5.000000e-04 1.284600e-01 9.327600e-01 1.508124e-02
8.500000e+00 5.000000e-04 1.679800e-01 1.013700e+00 1.485506e-02
1.000000e+01 5.000000e-04 1.976300e-01 1.058100e+00 2.440285e-02
1.200000e+01 5.000000e-04 2.371500e-01 1.145300e+00 1.297132e-02
1.500000e+01 5.000000e-04 2.964400e-01 1.206800e+00 1.331511e-02
1.800000e+01 5.000000e-04 3.557300e-01 1.280600e+00 1.489799e-02
2.200000e+01 5.000000e-04 4.347800e-01 1.382300e+00 2.129392e-02
2.700000e+01 5.000000e-04 5.336000e-01 1.410800e+00 1.884025e-02
3.500000e+01 5.000000e-04 6.917000e-01 1.471900e+00 3.724790e-02
3.500000e+01 5.311000e-04 6.512000e-01 1.439800e+00 2.408929e-02
4.500000e+01 5.900000e-04 7.536700e-01 1.467800e+00 5.152066e-02
2.200000e+01 5.920000e-04 3.672100e-01 1.326500e+00 1.969760e-02
3.500000e+01 6.160000e-04 5.614400e-01 1.458000e+00 2.579129e-02
4.000000e-01 6.310000e-04 6.264000e-03 2.601400e-01 9.731837e-03
4.500000e+01 6.341000e-04 7.012500e-01 1.451100e+00 3.021002e-02
3.500000e+01 6.570000e-04 5.264100e-01 1.433200e+00 2.201668e-02
4.500000e+01 7.000000e-04 6.352300e-01 1.485300e+00 3.890327e-02
5.000000e-01 8.000000e-04 6.175900e-03 2.866700e-01 8.341667e-03
6.500000e-01 8.000000e-04 8.028700e-03 3.181400e-01 9.584477e-03
8.500000e-01 8.000000e-04 1.049900e-02 3.493400e-01 1.928214e-02
1.500000e+00 8.000000e-04 1.852800e-02 4.897300e-01 1.803343e-02
2.700000e+00 8.000000e-04 3.335000e-02 5.943800e-01 1.328956e-02
3.500000e+00 8.000000e-04 4.323100e-02 6.590300e-01 1.070344e-02
4.500000e+00 8.000000e-04 5.558300e-02 7.202800e-01 1.269349e-02
6.500000e+00 8.000000e-04 8.028700e-02 8.490300e-01 1.223732e-02
8.500000e+00 8.000000e-04 1.049900e-01 9.308900e-01 1.337754e-02
1.000000e+01 8.000000e-04 1.235200e-01 9.767500e-01 2.353079e-02
1.200000e+01 8.000000e-04 1.482200e-01 1.045400e+00 1.201698e-02
1.500000e+01 8.000000e-04 1.852800e-01 1.104900e+00 1.206230e-02
1.800000e+01 8.000000e-04 2.223300e-01 1.155300e+00 1.211817e-02
2.200000e+01 8.000000e-04 2.717400e-01 1.229000e+00 1.600932e-02
2.700000e+01 8.000000e-04 3.335000e-01 1.288500e+00 1.406295e-02
3.500000e+01 8.000000e-04 4.323100e-01 1.386400e+00 1.500126e-02
4.500000e+01 8.000000e-04 5.558300e-01 1.460100e+00 1.920280e-02
6.000000e+01 8.000000e-04 7.411100e-01 1.470000e+00 3.013515e-02
6.000000e+01 8.600000e-04 6.894000e-01 1.545700e+00 4.576153e-02
4.500000e+01 9.200000e-04 4.833300e-01 1.387700e+00 2.424492e-02
7.000000e+01 9.220000e-04 7.502200e-01 1.385100e+00 8.752599e-02
6.000000e+01 9.400000e-04 6.307300e-01 1.525300e+00 4.488424e-02
1.500000e+00 1.000000e-03 1.482200e-02 4.620800e-01 3.036037e-02
2.000000e+00 1.000000e-03 1.976300e-02 5.098100e-01 1.183595e-02
3.500000e+01 1.000000e-03 3.458500e-01 1.311500e+00 1.736347e-02
7.000000e+01 1.000000e-03 6.917000e-01 1.433500e+00 4.967293e-02
4.500000e+01 1.100000e-03 4.042400e-01 1.370700e+00 2.234447e-02
6.000000e+01 1.100000e-03 5.389900e-01 1.459100e+00 3.016748e-02
7.000000e+01 1.100000e-03 6.288200e-01 1.506200e+00 4.422444e-02
7.000000e+01 1.240000e-03 5.578200e-01 1.444700e+00 3.562052e-02
1.200000e+00 1.300000e-03 9.121300e-03 3.721200e-01 1.733964e-02
2.700000e+00 1.300000e-03 2.052300e-02 5.667200e-01 1.151280e-02
3.500000e+00 1.300000e-03 2.660400e-02 6.233900e-01 1.180938e-02
4.500000e+00 1.300000e-03 3.420500e-02 6.654900e-01 1.222785e-02
6.500000e+00 1.300000e-03 4.940700e-02 7.584200e-01 1.203446e-02
8.500000e+00 1.300000e-03 6.460900e-02 8.393200e-01 1.237359e-02
1.000000e+01 1.300000e-03 7.601100e-02 8.884600e-01 2.349328e-02
1.200000e+01 1.300000e-03 9.121300e-02 9.347100e-01 1.434415e-02
1.500000e+01 1.300000e-03 1.140200e-01 9.788400e-01 1.125167e-02
1.800000e+01 1.300000e-03 1.368200e-01 1.037800e+00 1.116756e-02
2.200000e+01 1.300000e-03 1.672200e-01 1.057400e+00 2.988086e-02
2.700000e+01 1.300000e-03 2.052300e-01 1.153600e+00 1.272329e-02
3.500000e+01 1.300000e-03 2.660400e-01 1.222400e+00 1.191574e-02
4.500000e+01 1.300000e-03 3.420500e-01 1.294000e+00 1.324745e-02
6.000000e+01 1.300000e-03 4.560700e-01 1.390900e+00 1.704270e-02
7.000000e+01 1.300000e-03 5.320800e-01 1.414200e+00 2.887344e-02
9.000000e+01 1.300000e-03 6.841000e-01 1.478500e+00 2.726265e-02
6.000000e+01 1.500000e-03 3.952600e-01 1.316600e+00 2.430207e-02
9.000000e+01 1.500000e-03 5.928900e-01 1.417500e+00 2.858318e-02
2.500000e-01 1.580000e-03 1.563500e-03 1.975200e-01 2.457011e-02
1.200000e+02 1.600000e-03 7.411100e-01 1.409800e+00 2.576311e-02
1.200000e+02 1.720000e-03 6.894000e-01 1.444200e+00 5.902951e-02
1.200000e+02 1.880000e-03 6.307300e-01 1.412700e+00 4.997426e-02
2.700000e+00 2.000000e-03 1.334000e-02 4.812000e-01 1.467857e-02
3.500000e+00 2.000000e-03 1.729200e-02 5.684000e-01 7.484748e-03
4.500000e+00 2.000000e-03 2.223300e-02 6.154000e-01 1.120243e-02
6.500000e+00 2.000000e-03 3.211500e-02 6.949800e-01 9.807210e-03
8.500000e+00 2.000000e-03 4.199600e-02 7.686300e-01 1.434094e-02
1.000000e+01 2.000000e-03 4.940700e-02 8.017500e-01 2.280963e-02
1.200000e+01 2.000000e-03 5.928900e-02 8.513800e-01 1.362455e-02
1.500000e+01 2.000000e-03 7.411100e-02 8.683200e-01 1.028482e-02
1.800000e+01 2.000000e-03 8.893300e-02 9.399400e-01 1.058260e-02
2.200000e+01 2.000000e-03 1.087000e-01 9.903900e-01 1.865489e-02
2.700000e+01 2.000000e-03 1.334000e-01 1.043700e+00 1.177367e-02
3.500000e+01 2.000000e-03 1.729200e-01 1.099000e+00 1.164369e-02
4.500000e+01 2.000000e-03 2.223300e-01 1.152100e+00 1.156328e-02
6.000000e+01 2.000000e-03 2.964400e-01 1.234200e+00 1.207352e-02
7.000000e+01 2.000000e-03 3.458500e-01 1.245600e+00 2.420201e-02
9.000000e+01 2.000000e-03 4.446600e-01 1.327500e+00 1.924636e-02
1.200000e+02 2.000000e-03 5.928900e-01 1.361300e+00 1.879288e-02
1.500000e+02 2.000000e-03 7.411100e-01 1.380700e+00 2.692282e-02
1.200000e+02 2.120000e-03 5.593300e-01 1.385900e+00 4.003879e-02
7.000000e+01 2.500000e-03 2.766800e-01 1.190000e+00 1.864302e-02
3.500000e-01 2.510000e-03 1.377900e-03 2.012500e-01 2.231863e-02
2.000000e+02 2.600000e-03 7.601100e-01 1.312300e+00 2.729728e-02
1.200000e+02 2.700000e-03 4.391700e-01 1.245900e+00 3.481742e-02
5.000000e-01 3.200000e-03 1.544000e-03 1.822200e-01 2.389852e-02
6.500000e-01 3.200000e-03 2.007200e-03 2.236000e-01 1.509718e-02
8.500000e-01 3.200000e-03 2.624800e-03 3.076000e-01 1.676875e-02
1.500000e+00 3.200000e-03 4.631900e-03 4.100300e-01 1.390391e-02
2.000000e+00 3.200000e-03 6.175900e-03 4.258400e-01 1.118358e-02
4.500000e+00 3.200000e-03 1.389600e-02 5.718900e-01 9.723674e-03
6.500000e+00 3.200000e-03 2.007200e-02 6.410700e-01 1.070907e-02
8.500000e+00 3.200000e-03 2.624800e-02 6.609800e-01 1.271065e-02
1.200000e+01 3.200000e-03 3.705500e-02 7.538300e-01 1.482083e-02
1.500000e+01 3.200000e-03 4.631900e-02 7.832800e-01 9.780034e-03
1.800000e+01 3.200000e-03 5.558300e-02 8.294800e-01 9.447197e-03
2.200000e+01 3.200000e-03 6.793500e-02 9.002300e-01 2.647387e-02
2.700000e+01 3.200000e-03 8.337400e-02 9.132300e-01 1.051776e-02
3.500000e+01 3.200000e-03 1.080800e-01 9.633300e-01 1.031091e-02
4.500000e+01 3.200000e-03 1.389600e-01 1.005000e+00 1.036326e-02
6.000000e+01 3.200000e-03 1.852800e-01 1.077100e+00 1.095895e-02
7.000000e+01 3.200000e-03 2.161600e-01 1.084200e+00 1.524765e-02
9.000000e+01 3.200000e-03 2.779100e-01 1.165300e+00 1.370882e-02
1.200000e+02 3.200000e-03 3.705500e-01 1.208300e+00 1.372677e-02
1.500000e+02 3.200000e-03 4.631900e-01 1.234800e+00 1.521903e-02
2.000000e+02 3.200000e-03 6.175900e-01 1.248400e+00 1.852975e-02
2.500000e+02 3.300000e-03 7.485900e-01 1.280000e+00 2.760717e-02
3.000000e+02 3.900000e-03 7.601100e-01 1.218200e+00 2.727391e-02
1.200000e+00 5.000000e-03 2.371500e-03 2.979000e-01 1.618279e-02
2.700000e+00 5.000000e-03 5.336000e-03 4.530700e-01 1.103801e-02
6.500000e+00 5.000000e-03 1.284600e-02 5.788400e-01 9.230298e-03
8.500000e+00 5.000000e-03 1.679800e-02 6.324100e-01 1.095132e-02
1.000000e+01 5.000000e-03 1.976300e-02 6.275100e-01 1.025878e-02
1.200000e+01 5.000000e-03 2.371500e-02 6.792100e-01 1.206943e-02
1.500000e+01 5.000000e-03 2.964400e-02 7.129900e-01 8.223912e-03
1.800000e+01 5.000000e-03 3.557300e-02 7.438000e-01 8.334428e-03
2.200000e+01 5.000000e-03 4.347800e-02 7.690000e-01 2.050077e-02
2.700000e+01 5.000000e-03 5.336000e-02 7.995600e-01 9.210771e-03
3.500000e+01 5.000000e-03 6.917000e-02 8.507000e-01 9.505382e-03
4.500000e+01 5.000000e-03 8.893300e-02 8.964400e-01 1.008522e-02
6.000000e+01 5.000000e-03 1.185800e-01 9.321500e-01 9.872121e-03
7.000000e+01 5.000000e-03 1.383400e-01 9.580500e-01 1.281469e-02
9.000000e+01 5.000000e-03 1.778700e-01 1.023300e+00 1.202725e-02
1.200000e+02 5.000000e-03 2.371500e-01 1.041500e+00 1.393121e-02
1.500000e+02 5.000000e-03 2.964400e-01 1.077800e+00 1.298081e-02
2.000000e+02 5.000000e-03 3.952600e-01 1.109900e+00 1.223687e-02
2.500000e+02 5.000000e-03 4.940700e-01 1.126600e+00 1.463622e-02
3.000000e+02 5.000000e-03 5.928900e-01 1.141800e+00 1.971443e-02
4.000000e+02 5.300000e-03 7.457700e-01 1.181200e+00 2.732387e-02
5.000000e+02 6.600000e-03 7.485900e-01 1.051600e+00 2.536175e-02
3.500000e+00 8.000000e-03 4.323100e-03 4.619500e-01 7.791018e-03
1.500000e+01 8.000000e-03 1.852800e-02 6.321200e-01 7.452189e-03
1.800000e+01 8.000000e-03 2.223300e-02 6.640000e-01 7.551274e-03
2.200000e+01 8.000000e-03 2.717400e-02 6.560700e-01 1.799246e-02
2.700000e+01 8.000000e-03 3.335000e-02 7.073000e-01 8.298609e-03
3.500000e+01 8.000000e-03 4.323100e-02 7.459500e-01 8.499503e-03
4.500000e+01 8.000000e-03 5.558300e-02 7.804000e-01 8.892424e-03
6.000000e+01 8.000000e-03 7.411100e-02 8.185000e-01 9.788687e-03
7.000000e+01 8.000000e-03 8.646200e-02 8.194200e-01 1.517558e-02
9.000000e+01 8.000000e-03 1.111700e-01 8.825300e-01 1.144094e-02
1.200000e+02 8.000000e-03 1.482200e-01 8.927500e-01 1.089673e-02
1.500000e+02 8.000000e-03 1.852800e-01 9.269300e-01 1.377946e-02
2.000000e+02 8.000000e-03 2.470400e-01 9.476200e-01 9.529835e-03
2.500000e+02 8.000000e-03 3.087900e-01 9.519200e-01 9.942709e-03
3.000000e+02 8.000000e-03 3.705500e-01 9.689500e-01 1.094032e-02
4.000000e+02 8.000000e-03 4.940700e-01 1.017900e+00 1.333021e-02
5.000000e+02 8.000000e-03 6.175900e-01 9.984800e-01 2.108281e-02
6.500000e+02 8.500000e-03 7.556400e-01 1.000300e+00 2.659638e-02
8.000000e+02 1.050000e-02 7.528700e-01 9.324600e-01 2.788829e-02
1.500000e+00 1.300000e-02 1.140200e-03 3.240100e-01 2.191011e-02
2.000000e+00 1.300000e-02 1.520200e-03 3.576200e-01 1.830728e-02
4.500000e+00 1.300000e-02 3.420500e-03 4.300900e-01 1.076305e-02
6.500000e+00 1.300000e-02 4.940700e-03 4.826300e-01 1.134682e-02
2.200000e+01 1.300000e-02 1.672200e-02 5.856600e-01 1.696499e-02
2.700000e+01 1.300000e-02 2.052300e-02 6.345700e-01 7.532346e-03
3.500000e+01 1.300000e-02 2.660400e-02 6.609000e-01 7.915269e-03
4.500000e+01 1.300000e-02 3.420500e-02 6.791600e-01 8.165744e-03
6.000000e+01 1.300000e-02 4.560700e-02 7.054800e-01 8.999526e-03
7.000000e+01 1.300000e-02 5.320800e-02 7.161500e-01 1.529632e-02
9.000000e+01 1.300000e-02 6.841000e-02 7.535000e-01 1.046845e-02
1.200000e+02 1.300000e-02 9.121300e-02 7.738300e-01 1.184091e-02
1.500000e+02 1.300000e-02 1.140200e-01 7.974000e-01 1.541502e-02
2.000000e+02 1.300000e-02 1.520200e-01 8.085000e-01 7.785895e-03
2.500000e+02 1.300000e-02 1.900300e-01 8.267900e-01 8.507834e-03
3.000000e+02 1.300000e-02 2.280300e-01 8.129100e-01 8.658304e-03
4.000000e+02 1.300000e-02 3.040400e-01 8.435400e-01 1.037959e-02
5.000000e+02 1.300000e-02 3.800500e-01 8.752100e-01 1.440587e-02
6.500000e+02 1.300000e-02 4.940700e-01 8.619600e-01 1.237878e-02
8.000000e+02 1.300000e-02 6.080900e-01 8.437100e-01 1.503036e-02
1.000000e+03 1.300000e-02 7.601100e-01 8.226200e-01 2.427346e-02
1.200000e+03 1.400000e-02 8.469800e-01 8.318100e-01 2.254629e-02
2.700000e+00 2.000000e-02 1.334000e-03 3.449000e-01 2.831281e-02
6.500000e+00 2.000000e-02 3.211500e-03 4.976900e-01 1.357982e-02
8.500000e+00 2.000000e-02 4.199600e-03 4.562400e-01 1.187976e-02
1.000000e+01 2.000000e-02 4.940700e-03 5.130600e-01 1.083803e-02
