# Collapsar-like analytic profile with exponential cutoff
# rho(r) = rho0*(r/r0)^(-alpha)*exp[-(r-r0)/Rcut]
# columns:
# r_cm dens_gcm3 temp_MeV ye pres_dummy entr_dummy
5.21482e+07 6.95314e+06 2.64946 0.237379 1.84221e+07 0.0138813
5.23487e+07 6.87307e+06 2.64125 0.237513 1.81535e+07 0.0138918
5.25501e+07 6.79391e+06 2.63306 0.237646 1.78888e+07 0.0139023
5.27522e+07 6.71566e+06 2.6249 0.237779 1.76279e+07 0.0139129
5.29551e+07 6.63831e+06 2.61676 0.237913 1.73709e+07 0.0139234
5.31588e+07 6.56185e+06 2.60865 0.238046 1.71176e+07 0.0139339
5.33633e+07 6.48627e+06 2.60056 0.238179 1.6868e+07 0.0139445
5.35685e+07 6.41156e+06 2.5925 0.238313 1.6622e+07 0.013955
5.37746e+07 6.33771e+06 2.58446 0.238446 1.63796e+07 0.0139656
5.39814e+07 6.26471e+06 2.57645 0.23858 1.61407e+07 0.0139762
5.4189e+07 6.19254e+06 2.56846 0.238713 1.59053e+07 0.0139867
5.43974e+07 6.12121e+06 2.56049 0.238846 1.56733e+07 0.0139973
5.46067e+07 6.0507e+06 2.55255 0.23898 1.54447e+07 0.0140079
5.48167e+07 5.98099e+06 2.54464 0.239113 1.52194e+07 0.0140185
5.50276e+07 5.91209e+06 2.53674 0.239246 1.49975e+07 0.0140291
5.52392e+07 5.84398e+06 2.52888 0.23938 1.47787e+07 0.0140397
5.54517e+07 5.77665e+06 2.52103 0.239513 1.45631e+07 0.0140503
5.5665e+07 5.7101e+06 2.51321 0.239647 1.43507e+07 0.0140609
5.58791e+07 5.64431e+06 2.50542 0.23978 1.41414e+07 0.0140716
5.6094e+07 5.57928e+06 2.49764 0.239913 1.39351e+07 0.0140822
5.63097e+07 5.515e+06 2.4899 0.240047 1.37318e+07 0.0140929
5.65263e+07 5.45145e+06 2.48217 0.24018 1.35314e+07 0.0141035
5.67437e+07 5.38864e+06 2.47447 0.240313 1.3334e+07 0.0141142
5.6962e+07 5.32655e+06 2.46679 0.240447 1.31395e+07 0.0141249
5.71811e+07 5.26517e+06 2.45914 0.24058 1.29478e+07 0.0141355
5.7401e+07 5.2045e+06 2.45151 0.240714 1.27589e+07 0.0141462
5.76218e+07 5.14453e+06 2.4439 0.240847 1.25727e+07 0.0141569
5.78434e+07 5.08524e+06 2.43632 0.24098 1.23893e+07 0.0141676
5.80659e+07 5.02664e+06 2.42876 0.241114 1.22085e+07 0.0141783
5.82893e+07 4.96871e+06 2.42122 0.241247 1.20303e+07 0.014189
5.85135e+07 4.91145e+06 2.4137 0.24138 1.18548e+07 0.0141997
5.87385e+07 4.85485e+06 2.40621 0.241514 1.16818e+07 0.0142105
5.89644e+07 4.79889e+06 2.39874 0.241647 1.15113e+07 0.0142212
5.91912e+07 4.74358e+06 2.3913 0.241781 1.13433e+07 0.014232
5.94189e+07 4.68891e+06 2.38387 0.241914 1.11778e+07 0.0142427
5.96474e+07 4.63487e+06 2.37647 0.242047 1.10146e+07 0.0142535
5.98769e+07 4.58144e+06 2.3691 0.242181 1.08539e+07 0.0142642
6.01072e+07 4.52863e+06 2.36174 0.242314 1.06955e+07 0.014275
6.03384e+07 4.47643e+06 2.35441 0.242447 1.05393e+07 0.0142858
6.05704e+07 4.42483e+06 2.3471 0.242581 1.03855e+07 0.0142966
6.08034e+07 4.37383e+06 2.33981 0.242714 1.02339e+07 0.0143074
6.10373e+07 4.32341e+06 2.33254 0.242848 1.00845e+07 0.0143182
6.12721e+07 4.27357e+06 2.3253 0.242981 9.93732e+06 0.014329
6.15077e+07 4.2243e+06 2.31808 0.243114 9.79225e+06 0.0143398
6.17443e+07 4.1756e+06 2.31088 0.243248 9.6493e+06 0.0143506
6.19818e+07 4.12746e+06 2.3037 0.243381 9.50843e+06 0.0143615
6.22202e+07 4.07987e+06 2.29655 0.243515 9.36961e+06 0.0143723
6.24595e+07 4.03283e+06 2.28941 0.243648 9.23282e+06 0.0143831
6.26997e+07 3.98633e+06 2.2823 0.243781 9.09801e+06 0.014394
6.29409e+07 3.94037e+06 2.27521 0.243915 8.96517e+06 0.0144049
6.3183e+07 3.89494e+06 2.26814 0.244048 8.83427e+06 0.0144157
6.3426e+07 3.85002e+06 2.2611 0.244181 8.70527e+06 0.0144266
6.367e+07 3.80563e+06 2.25407 0.244315 8.57816e+06 0.0144375
6.39149e+07 3.76175e+06 2.24707 0.244448 8.45289e+06 0.0144484
6.41607e+07 3.71837e+06 2.24008 0.244582 8.32946e+06 0.0144593
6.44075e+07 3.67549e+06 2.23312 0.244715 8.20782e+06 0.0144702
6.46552e+07 3.6331e+06 2.22618 0.244848 8.08795e+06 0.0144811
6.49039e+07 3.5912e+06 2.21927 0.244982 7.96983e+06 0.014492
6.51535e+07 3.54978e+06 2.21237 0.245115 7.85343e+06 0.014503
6.54041e+07 3.50884e+06 2.20549 0.245248 7.73872e+06 0.0145139
6.56557e+07 3.46837e+06 2.19864 0.245382 7.62569e+06 0.0145248
6.59082e+07 3.42837e+06 2.1918 0.245515 7.51431e+06 0.0145358
6.61617e+07 3.38883e+06 2.18499 0.245649 7.40455e+06 0.0145468
6.64162e+07 3.34974e+06 2.1782 0.245782 7.29639e+06 0.0145577
6.66717e+07 3.3111e+06 2.17143 0.245915 7.1898e+06 0.0145687
6.69281e+07 3.2729e+06 2.16467 0.246049 7.08477e+06 0.0145797
6.71855e+07 3.23515e+06 2.15794 0.246182 6.98127e+06 0.0145907
6.74439e+07 3.19783e+06 2.15123 0.246315 6.87928e+06 0.0146017
6.77034e+07 3.16094e+06 2.14454 0.246449 6.77877e+06 0.0146127
6.79638e+07 3.12447e+06 2.13788 0.246582 6.67973e+06 0.0146237
6.82252e+07 3.08843e+06 2.13123 0.246716 6.58214e+06 0.0146347
6.84876e+07 3.05279e+06 2.1246 0.246849 6.48596e+06 0.0146457
6.8751e+07 3.01757e+06 2.11799 0.246982 6.39119e+06 0.0146568
6.90154e+07 2.98276e+06 2.1114 0.247116 6.2978e+06 0.0146678
6.92809e+07 2.94834e+06 2.10484 0.247249 6.20577e+06 0.0146789
6.95474e+07 2.91432e+06 2.09829 0.247382 6.11509e+06 0.0146899
6.98149e+07 2.88069e+06 2.09176 0.247516 6.02572e+06 0.014701
7.00834e+07 2.84745e+06 2.08525 0.247649 5.93766e+06 0.0147121
7.0353e+07 2.81459e+06 2.07877 0.247783 5.85088e+06 0.0147231
7.06236e+07 2.78211e+06 2.0723 0.247916 5.76537e+06 0.0147342
7.08952e+07 2.75001e+06 2.06585 0.248049 5.6811e+06 0.0147453
7.11679e+07 2.71827e+06 2.05942 0.248183 5.59807e+06 0.0147564
7.14416e+07 2.6869e+06 2.05301 0.248316 5.51624e+06 0.0147675
7.17164e+07 2.65589e+06 2.04662 0.248449 5.43561e+06 0.0147786
7.19923e+07 2.62524e+06 2.04025 0.248583 5.35615e+06 0.0147898
7.22692e+07 2.59494e+06 2.0339 0.248716 5.27785e+06 0.0148009
7.25471e+07 2.56498e+06 2.02757 0.24885 5.20069e+06 0.014812
7.28262e+07 2.53538e+06 2.02126 0.248983 5.12466e+06 0.0148232
7.31063e+07 2.50611e+06 2.01497 0.249116 5.04974e+06 0.0148343
7.33875e+07 2.47718e+06 2.0087 0.24925 4.97591e+06 0.0148455
7.36697e+07 2.44859e+06 2.00244 0.249383 4.90316e+06 0.0148567
7.39531e+07 2.42032e+06 1.99621 0.249517 4.83146e+06 0.0148679
7.42375e+07 2.39238e+06 1.98999 0.24965 4.76082e+06 0.014879
7.45231e+07 2.36476e+06 1.9838 0.249783 4.6912e+06 0.0148902
7.48097e+07 2.33746e+06 1.97762 0.249917 4.6226e+06 0.0149014
7.50975e+07 2.31047e+06 1.97146 0.25005 4.555e+06 0.0149126
7.53863e+07 2.28379e+06 1.96532 0.250183 4.48839e+06 0.0149239
7.56763e+07 2.25743e+06 1.9592 0.250317 4.42274e+06 0.0149351
7.59673e+07 2.23136e+06 1.9531 0.25045 4.35806e+06 0.0149463
7.62595e+07 2.20559e+06 1.94701 0.250584 4.29432e+06 0.0149575
7.65528e+07 2.18013e+06 1.94095 0.250717 4.23151e+06 0.0149688
7.68473e+07 2.15495e+06 1.9349 0.25085 4.16961e+06 0.01498
7.71429e+07 2.13006e+06 1.92887 0.250984 4.10862e+06 0.0149913
7.74396e+07 2.10547e+06 1.92286 0.251117 4.04852e+06 0.0150026
7.77374e+07 2.08115e+06 1.91687 0.25125 3.9893e+06 0.0150138
7.80364e+07 2.05711e+06 1.9109 0.251384 3.93093e+06 0.0150251
7.83366e+07 2.03336e+06 1.90494 0.251517 3.87343e+06 0.0150364
7.86379e+07 2.00987e+06 1.89901 0.251651 3.81676e+06 0.0150477
7.89404e+07 1.98666e+06 1.89309 0.251784 3.76091e+06 0.015059
7.9244e+07 1.96371e+06 1.88719 0.251917 3.70588e+06 0.0150703
7.95488e+07 1.94103e+06 1.8813 0.252051 3.65166e+06 0.0150816
7.98548e+07 1.9186e+06 1.87544 0.252184 3.59823e+06 0.015093
8.01619e+07 1.89644e+06 1.86959 0.252317 3.54557e+06 0.0151043
8.04702e+07 1.87453e+06 1.86376 0.252451 3.49369e+06 0.0151156
8.07797e+07 1.85288e+06 1.85795 0.252584 3.44256e+06 0.015127
8.10904e+07 1.83147e+06 1.85216 0.252718 3.39217e+06 0.0151384
8.14023e+07 1.81031e+06 1.84638 0.252851 3.34253e+06 0.0151497
8.17154e+07 1.78939e+06 1.84063 0.252984 3.29361e+06 0.0151611
8.20297e+07 1.76872e+06 1.83489 0.253118 3.2454e+06 0.0151725
8.23452e+07 1.74828e+06 1.82916 0.253251 3.19789e+06 0.0151839
8.2662e+07 1.72808e+06 1.82346 0.253384 3.15108e+06 0.0151953
8.29799e+07 1.70811e+06 1.81777 0.253518 3.10495e+06 0.0152067
8.32991e+07 1.68837e+06 1.8121 0.253651 3.0595e+06 0.0152181
8.36195e+07 1.66886e+06 1.80645 0.253785 3.01471e+06 0.0152295
8.39411e+07 1.64957e+06 1.80081 0.253918 2.97057e+06 0.0152409
8.4264e+07 1.63051e+06 1.79519 0.254051 2.92708e+06 0.0152523
8.45881e+07 1.61167e+06 1.78959 0.254185 2.88422e+06 0.0152638
8.49134e+07 1.59304e+06 1.78401 0.254318 2.84199e+06 0.0152752
8.524e+07 1.57463e+06 1.77844 0.254451 2.80038e+06 0.0152867
8.55679e+07 1.55642e+06 1.77289 0.254585 2.75937e+06 0.0152981
8.5897e+07 1.53843e+06 1.76736 0.254718 2.71896e+06 0.0153096
8.62274e+07 1.52065e+06 1.76184 0.254852 2.67914e+06 0.0153211
8.6559e+07 1.50307e+06 1.75634 0.254985 2.6399e+06 0.0153326
8.6892e+07 1.4857e+06 1.75086 0.255118 2.60124e+06 0.0153441
8.72262e+07 1.46852e+06 1.74539 0.255252 2.56314e+06 0.0153556
8.75617e+07 1.45154e+06 1.73994 0.255385 2.5256e+06 0.0153671
8.78985e+07 1.43476e+06 1.73451 0.255519 2.4886e+06 0.0153786
8.82366e+07 1.41817e+06 1.72909 0.255652 2.45215e+06 0.0153901
8.85759e+07 1.40177e+06 1.72369 0.255785 2.41623e+06 0.0154017
8.89166e+07 1.38556e+06 1.71831 0.255919 2.38083e+06 0.0154132
8.92586e+07 1.36954e+06 1.71294 0.256052 2.34595e+06 0.0154247
8.96019e+07 1.35371e+06 1.70759 0.256185 2.31158e+06 0.0154363
8.99466e+07 1.33805e+06 1.70226 0.256319 2.27771e+06 0.0154478
9.02925e+07 1.32258e+06 1.69694 0.256452 2.24433e+06 0.0154594
9.06398e+07 1.30728e+06 1.69164 0.256586 2.21145e+06 0.015471
9.09885e+07 1.29216e+06 1.68635 0.256719 2.17904e+06 0.0154826
9.13384e+07 1.27722e+06 1.68109 0.256852 2.14711e+06 0.0154942
9.16897e+07 1.26244e+06 1.67583 0.256986 2.11564e+06 0.0155058
9.20424e+07 1.24784e+06 1.67059 0.257119 2.08464e+06 0.0155174
9.23964e+07 1.23341e+06 1.66537 0.257252 2.05408e+06 0.015529
9.27518e+07 1.21914e+06 1.66017 0.257386 2.02398e+06 0.0155406
9.31086e+07 1.20504e+06 1.65498 0.257519 1.99431e+06 0.0155522
9.34667e+07 1.19109e+06 1.64981 0.257653 1.96508e+06 0.0155639
9.38262e+07 1.17731e+06 1.64465 0.257786 1.93627e+06 0.0155755
9.41871e+07 1.16369e+06 1.63951 0.257919 1.90788e+06 0.0155872
9.45494e+07 1.15023e+06 1.63438 0.258053 1.87991e+06 0.0155988
9.4913e+07 1.13692e+06 1.62927 0.258186 1.85235e+06 0.0156105
9.52781e+07 1.12377e+06 1.62418 0.258319 1.82519e+06 0.0156222
9.56445e+07 1.11076e+06 1.6191 0.258453 1.79843e+06 0.0156338
9.60124e+07 1.09791e+06 1.61403 0.258586 1.77206e+06 0.0156455
9.63817e+07 1.0852e+06 1.60898 0.25872 1.74607e+06 0.0156572
9.67524e+07 1.07264e+06 1.60395 0.258853 1.72047e+06 0.0156689
9.71246e+07 1.06023e+06 1.59893 0.258986 1.69524e+06 0.0156806
9.74981e+07 1.04796e+06 1.59393 0.25912 1.67037e+06 0.0156924
9.78731e+07 1.03583e+06 1.58894 0.259253 1.64588e+06 0.0157041
9.82496e+07 1.02384e+06 1.58397 0.259386 1.62174e+06 0.0157158
9.86275e+07 1.01199e+06 1.57902 0.25952 1.59795e+06 0.0157276
9.90068e+07 1.00027e+06 1.57407 0.259653 1.57451e+06 0.0157393
9.93877e+07 988695 1.56915 0.259787 1.55141e+06 0.0157511
9.97699e+07 977250 1.56424 0.25992 1.52865e+06 0.0157628
1.00154e+08 965936 1.55934 0.260053 1.50622e+06 0.0157746
1.00539e+08 954753 1.55446 0.260187 1.48412e+06 0.0157864
1.00926e+08 943698 1.54959 0.26032 1.46235e+06 0.0157982
1.01314e+08 932772 1.54474 0.260453 1.44089e+06 0.01581
1.01703e+08 921971 1.5399 0.260587 1.41975e+06 0.0158218
1.02095e+08 911295 1.53508 0.26072 1.39891e+06 0.0158336
1.02487e+08 900742 1.53027 0.260854 1.37838e+06 0.0158454
1.02882e+08 890311 1.52548 0.260987 1.35815e+06 0.0158572
1.03277e+08 880000 1.5207 0.26112 1.33822e+06 0.015869
1.03674e+08 869808 1.51594 0.261254 1.31858e+06 0.0158809
1.04073e+08 859734 1.51119 0.261387 1.29922e+06 0.0158927
1.04474e+08 849776 1.50646 0.261521 1.28015e+06 0.0159046
1.04875e+08 839933 1.50174 0.261654 1.26136e+06 0.0159164
1.05279e+08 830204 1.49703 0.261787 1.24284e+06 0.0159283
1.05684e+08 820586 1.49234 0.261921 1.22459e+06 0.0159402
1.0609e+08 811080 1.48766 0.262054 1.20661e+06 0.0159521
1.06498e+08 801684 1.483 0.262187 1.1889e+06 0.0159639
1.06908e+08 792396 1.47835 0.262321 1.17144e+06 0.0159758
1.07319e+08 783215 1.47372 0.262454 1.15424e+06 0.0159877
1.07732e+08 774140 1.4691 0.262588 1.13729e+06 0.0159997
1.08146e+08 765170 1.46449 0.262721 1.12058e+06 0.0160116
1.08562e+08 756303 1.4599 0.262854 1.10413e+06 0.0160235
1.0898e+08 747539 1.45532 0.262988 1.08791e+06 0.0160354
1.09399e+08 738876 1.45076 0.263121 1.07193e+06 0.0160474
1.0982e+08 730313 1.44621 0.263254 1.05618e+06 0.0160593
1.10242e+08 721849 1.44167 0.263388 1.04067e+06 0.0160713
1.10666e+08 713482 1.43715 0.263521 1.02538e+06 0.0160833
1.11092e+08 705212 1.43264 0.263655 1.01032e+06 0.0160952
1.11519e+08 697038 1.42815 0.263788 995471 0.0161072
1.11948e+08 688958 1.42366 0.263921 980845 0.0161192
1.12379e+08 680971 1.4192 0.264055 966432 0.0161312
1.12811e+08 673076 1.41474 0.264188 952230 0.0161432
1.13245e+08 665273 1.4103 0.264321 938236 0.0161552
1.1368e+08 657559 1.40588 0.264455 924447 0.0161672
1.14118e+08 649935 1.40146 0.264588 910860 0.0161793
1.14556e+08 642399 1.39706 0.264722 897472 0.0161913
1.14997e+08 634950 1.39268 0.264855 884280 0.0162033
1.15439e+08 627587 1.3883 0.264988 871281 0.0162154
1.15883e+08 620309 1.38394 0.265122 858473 0.0162274
1.16329e+08 613115 1.3796 0.265255 845852 0.0162395
1.16777e+08 606004 1.37527 0.265388 833416 0.0162516
1.17226e+08 598975 1.37095 0.265522 821162 0.0162636
1.17677e+08 592027 1.36664 0.265655 809087 0.0162757
1.18129e+08 585160 1.36235 0.265789 797190 0.0162878
1.18584e+08 578372 1.35807 0.265922 785466 0.0162999
1.1904e+08 571662 1.3538 0.266055 773915 0.016312
1.19498e+08 565030 1.34954 0.266189 762532 0.0163241
1.19957e+08 558474 1.3453 0.266322 751317 0.0163362
1.20419e+08 551994 1.34107 0.266455 740265 0.0163484
1.20882e+08 545589 1.33686 0.266589 729376 0.0163605
1.21347e+08 539258 1.33266 0.266722 718646 0.0163727
1.21813e+08 533001 1.32847 0.266856 708073 0.0163848
1.22282e+08 526815 1.32429 0.266989 697655 0.016397
1.22752e+08 520701 1.32012 0.267122 687390 0.0164091
1.23224e+08 514658 1.31597 0.267256 677276 0.0164213
1.23698e+08 508684 1.31183 0.267389 667309 0.0164335
1.24174e+08 502779 1.30771 0.267523 657489 0.0164457
1.24652e+08 496943 1.30359 0.267656 647812 0.0164579
1.25131e+08 491174 1.29949 0.267789 638278 0.0164701
1.25613e+08 485472 1.2954 0.267923 628883 0.0164823
1.26096e+08 479836 1.29133 0.268056 619625 0.0164945
1.26581e+08 474265 1.28726 0.268189 610504 0.0165067
1.27068e+08 468758 1.28321 0.268323 601516 0.0165189
1.27556e+08 463315 1.27917 0.268456 592660 0.0165312
1.28047e+08 457935 1.27515 0.26859 583934 0.0165434
1.28539e+08 452617 1.27113 0.268723 575336 0.0165557
1.29034e+08 447360 1.26713 0.268856 566864 0.0165679
1.2953e+08 442164 1.26314 0.26899 558516 0.0165802
1.30028e+08 437029 1.25916 0.269123 550290 0.0165925
1.30528e+08 431953 1.2552 0.269256 542185 0.0166048
1.31031e+08 426935 1.25124 0.26939 534199 0.0166171
1.31535e+08 421975 1.2473 0.269523 526330 0.0166294
1.3204e+08 417073 1.24337 0.269657 518577 0.0166417
1.32548e+08 412227 1.23945 0.26979 510937 0.016654
1.33058e+08 407438 1.23555 0.269923 503409 0.0166663
1.3357e+08 402704 1.23165 0.270057 495992 0.0166786
1.34084e+08 398024 1.22777 0.27019 488683 0.016691
1.34599e+08 393399 1.2239 0.270323 481482 0.0167033
1.35117e+08 388827 1.22004 0.270457 474386 0.0167157
1.35637e+08 384308 1.2162 0.27059 467395 0.016728
1.36158e+08 379842 1.21236 0.270724 460506 0.0167404
1.36682e+08 375427 1.20854 0.270857 453718 0.0167527
1.37208e+08 371063 1.20473 0.27099 447030 0.0167651
1.37736e+08 366749 1.20093 0.271124 440440 0.0167775
1.38265e+08 362486 1.19714 0.271257 433946 0.0167899
1.38797e+08 358272 1.19336 0.27139 427548 0.0168023
1.39331e+08 354106 1.1896 0.271524 421244 0.0168147
1.39867e+08 349989 1.18584 0.271657 415032 0.0168271
1.40405e+08 345919 1.1821 0.271791 408912 0.0168395
1.40945e+08 341897 1.17837 0.271924 402881 0.016852
1.41487e+08 337921 1.17465 0.272057 396939 0.0168644
1.42031e+08 333991 1.17094 0.272191 391084 0.0168768
1.42578e+08 330106 1.16725 0.272324 385315 0.0168893
1.43126e+08 326266 1.16356 0.272457 379631 0.0169018
1.43677e+08 322471 1.15989 0.272591 374030 0.0169142
1.44229e+08 318720 1.15622 0.272724 368511 0.0169267
1.44784e+08 315012 1.15257 0.272858 363074 0.0169392
1.45341e+08 311347 1.14893 0.272991 357716 0.0169517
1.459e+08 307725 1.1453 0.273124 352437 0.0169641
1.46461e+08 304144 1.14168 0.273258 347236 0.0169766
1.47024e+08 300605 1.13807 0.273391 342111 0.0169892
1.4759e+08 297107 1.13448 0.273525 337061 0.0170017
1.48157e+08 293649 1.13089 0.273658 332085 0.0170142
1.48727e+08 290232 1.12732 0.273791 327183 0.0170267
1.49299e+08 286854 1.12375 0.273925 322353 0.0170393
1.49874e+08 283515 1.1202 0.274058 317593 0.0170518
1.5045e+08 280214 1.11666 0.274191 312903 0.0170644
1.51029e+08 276952 1.11313 0.274325 308283 0.0170769
1.5161e+08 273728 1.10961 0.274458 303730 0.0170895
1.52193e+08 270541 1.1061 0.274592 299244 0.017102
1.52778e+08 267391 1.1026 0.274725 294824 0.0171146
1.53366e+08 264277 1.09911 0.274858 290469 0.0171272
1.53956e+08 261200 1.09563 0.274992 286178 0.0171398
1.54548e+08 258158 1.09216 0.275125 281950 0.0171524
1.55142e+08 255151 1.0887 0.275258 277784 0.017165
1.55739e+08 252179 1.08526 0.275392 273680 0.0171776
1.56338e+08 249242 1.08182 0.275525 269636 0.0171902
1.56939e+08 246339 1.0784 0.275659 265651 0.0172029
1.57543e+08 243469 1.07498 0.275792 261725 0.0172155
1.58149e+08 240632 1.07158 0.275925 257856 0.0172282
1.58757e+08 237829 1.06818 0.276059 254045 0.0172408
1.59368e+08 235058 1.0648 0.276192 250289 0.0172535
1.59981e+08 232319 1.06143 0.276325 246589 0.0172661
1.60596e+08 229611 1.05806 0.276459 242943 0.0172788
1.61214e+08 226935 1.05471 0.276592 239351 0.0172915
1.61834e+08 224290 1.05137 0.276726 235811 0.0173042
1.62456e+08 221676 1.04803 0.276859 232324 0.0173169
1.63081e+08 219092 1.04471 0.276992 228888 0.0173296
1.63709e+08 216538 1.0414 0.277126 225503 0.0173423
1.64338e+08 214014 1.0381 0.277259 222167 0.017355
1.6497e+08 211518 1.0348 0.277392 218880 0.0173677
1.65605e+08 209052 1.03152 0.277526 215642 0.0173804
1.66242e+08 206615 1.02825 0.277659 212451 0.0173932
1.66881e+08 204205 1.02499 0.277793 209308 0.0174059
1.67523e+08 201824 1.02174 0.277926 206210 0.0174186
1.68167e+08 199470 1.01849 0.278059 203159 0.0174314
1.68814e+08 197143 1.01526 0.278193 200152 0.0174442
1.69464e+08 194844 1.01204 0.278326 197189 0.0174569
1.70115e+08 192571 1.00882 0.278459 194270 0.0174697
1.7077e+08 190324 1.00562 0.278593 191394 0.0174825
1.71427e+08 188104 1.00243 0.278726 188560 0.0174953
1.72086e+08 185909 0.999244 0.27886 185768 0.0175081
1.72748e+08 183739 0.99607 0.278993 183017 0.0175209
1.73412e+08 181595 0.992906 0.279126 180307 0.0175337
1.74079e+08 179476 0.989751 0.27926 177637 0.0175465
1.74749e+08 177381 0.986606 0.279393 175005 0.0175593
1.75421e+08 175311 0.983471 0.279527 172413 0.0175722
1.76096e+08 173264 0.980345 0.27966 169859 0.017585
1.76773e+08 171242 0.977228 0.279793 167342 0.0175978
1.77453e+08 169243 0.974121 0.279927 164863 0.0176107
1.78135e+08 167267 0.971024 0.28006 162420 0.0176235
1.78821e+08 165313 0.967935 0.280193 160013 0.0176364
1.79508e+08 163383 0.964857 0.280327 157641 0.0176493
1.80199e+08 161475 0.961787 0.28046 155305 0.0176622
1.80892e+08 159589 0.958727 0.280594 153003 0.017675
1.81588e+08 157725 0.955677 0.280727 150734 0.0176879
1.82286e+08 155883 0.952635 0.28086 148499 0.0177008
1.82987e+08 154062 0.949603 0.280994 146298 0.0177137
1.83691e+08 152262 0.94658 0.281127 144128 0.0177267
1.84398e+08 150483 0.943566 0.28126 141991 0.0177396
1.85107e+08 148725 0.940562 0.281394 139885 0.0177525
1.85819e+08 146987 0.937566 0.281527 137810 0.0177654
1.86534e+08 145269 0.93458 0.281661 135766 0.0177784
1.87251e+08 143571 0.931603 0.281794 133752 0.0177913
1.87971e+08 141893 0.928635 0.281927 131767 0.0178043
1.88694e+08 140235 0.925676 0.282061 129812 0.0178172
1.8942e+08 138595 0.922725 0.282194 127886 0.0178302
1.90149e+08 136975 0.919784 0.282327 125988 0.0178432
1.9088e+08 135374 0.916852 0.282461 124118 0.0178562
1.91614e+08 133791 0.913929 0.282594 122275 0.0178691
1.92351e+08 132226 0.911014 0.282728 120460 0.0178821
1.93091e+08 130680 0.908109 0.282861 118672 0.0178951
1.93834e+08 129152 0.905212 0.282994 116910 0.0179081
1.94579e+08 127641 0.902324 0.283128 115174 0.0179211
1.95328e+08 126148 0.899445 0.283261 113463 0.0179342
1.96079e+08 124672 0.896575 0.283394 111778 0.0179472
1.96833e+08 123214 0.893713 0.283528 110118 0.0179602
1.9759e+08 121772 0.89086 0.283661 108482 0.0179733
1.9835e+08 120347 0.888016 0.283795 106870 0.0179863
1.99113e+08 118939 0.88518 0.283928 105282 0.0179994
1.99879e+08 117547 0.882353 0.284061 103718 0.0180124
2.00648e+08 116171 0.879535 0.284195 102177 0.0180255
2.01419e+08 114811 0.876725 0.284328 100658 0.0180386
2.02194e+08 113467 0.873924 0.284461 99161.9 0.0180516
2.02972e+08 112139 0.871131 0.284595 97687.9 0.0180647
2.03753e+08 110826 0.868347 0.284728 96235.6 0.0180778
2.04536e+08 109529 0.865571 0.284862 94804.7 0.0180909
2.05323e+08 108246 0.862804 0.284995 93395 0.018104
2.06113e+08 106978 0.860045 0.285128 92006.1 0.0181171
2.06905e+08 105725 0.857294 0.285262 90637.8 0.0181302
2.07701e+08 104487 0.854552 0.285395 89289.6 0.0181434
2.085e+08 103263 0.851818 0.285529 87961.4 0.0181565
2.09302e+08 102053 0.849093 0.285662 86652.8 0.0181696
2.10107e+08 100858 0.846376 0.285795 85363.5 0.0181828
2.10915e+08 99676 0.843667 0.285929 84093.3 0.0181959
2.11727e+08 98508 0.840966 0.286062 82841.8 0.0182091
2.12541e+08 97353.5 0.838273 0.286195 81608.9 0.0182222
2.13358e+08 96212.6 0.835589 0.286329 80394.1 0.0182354
2.14179e+08 95084.8 0.832913 0.286462 79197.4 0.0182486
2.15003e+08 93970.2 0.830245 0.286596 78018.3 0.0182618
2.1583e+08 92868.6 0.827585 0.286729 76856.6 0.0182749
2.1666e+08 91779.8 0.824933 0.286862 75712.2 0.0182881
2.17493e+08 90703.7 0.822289 0.286996 74584.6 0.0183013
2.1833e+08 89640 0.819653 0.287129 73473.8 0.0183145
2.1917e+08 88588.8 0.817025 0.287262 72379.3 0.0183278
2.20013e+08 87549.8 0.814406 0.287396 71301 0.018341
2.20859e+08 86522.9 0.811794 0.287529 70238.7 0.0183542
2.21708e+08 85507.9 0.80919 0.287663 69192.1 0.0183674
2.22561e+08 84504.8 0.806594 0.287796 68161 0.0183807
2.23417e+08 83513.3 0.804006 0.287929 67145.2 0.0183939
2.24276e+08 82533.4 0.801426 0.288063 66144.4 0.0184072
2.25139e+08 81564.8 0.798853 0.288196 65158.3 0.0184204
2.26005e+08 80607.6 0.796289 0.288329 64186.9 0.0184337
2.26874e+08 79661.5 0.793732 0.288463 63229.9 0.0184469
2.27747e+08 78726.4 0.791183 0.288596 62287 0.0184602
2.28623e+08 77802.2 0.788642 0.28873 61358.1 0.0184735
2.29502e+08 76888.8 0.786108 0.288863 60442.9 0.0184868
2.30385e+08 75986 0.783582 0.288996 59541.3 0.0185001
2.31271e+08 75093.7 0.781064 0.28913 58653 0.0185134
2.32161e+08 74211.8 0.778554 0.289263 57777.9 0.0185267
2.33054e+08 73340.2 0.776051 0.289396 56915.7 0.01854
2.3395e+08 72478.8 0.773556 0.28953 56066.4 0.0185533
2.3485e+08 71627.3 0.771068 0.289663 55229.5 0.0185666
2.35753e+08 70785.8 0.768588 0.289797 54405.1 0.01858
2.3666e+08 69954.2 0.766115 0.28993 53592.9 0.0185933
2.3757e+08 69132.1 0.76365 0.290063 52792.8 0.0186066
2.38484e+08 68319.7 0.761192 0.290197 52004.5 0.01862
2.39401e+08 67516.8 0.758742 0.29033 51227.8 0.0186333
