# r z psiT2 psiL2
0.735642 0.59 0.000210814 0.000207478
0.782228 0.59 0.000167734 0.000170111
0.831764 0.59 0.000132345 0.000138156
0.884437 0.59 0.00010349 0.000111082
0.940445 0.59 8.01541e-05 8.83653e-05
1 0.59 6.14457e-05 6.95033e-05
1.06333 0.59 4.65896e-05 5.40149e-05
1.13066 0.59 3.49129e-05 4.14464e-05
1.20226 0.59 2.58365e-05 3.13752e-05
1.2784 0.59 1.88651e-05 2.34126e-05
1.35936 0.59 1.3579e-05 1.72065e-05
1.44544 0.59 9.6258e-06 1.24424e-05
1.53697 0.59 6.71307e-06 8.84409e-06
1.63431 0.59 4.60093e-06 6.17268e-06
1.7378 0.59 3.09532e-06 4.22546e-06
1.84785 0.59 2.04158e-06 2.83354e-06
1.96487 0.59 1.31843e-06 1.85901e-06
2.0893 0.59 8.32479e-07 1.19163e-06
2.2216 0.59 5.13185e-07 7.45197e-07
2.36229 0.59 3.08373e-07 4.53947e-07
2.51189 0.59 1.80324e-07 2.68923e-07
2.67096 0.59 1.02432e-07 1.54661e-07
2.8401 0.59 5.64167e-08 8.61895e-08
3.01995 0.59 3.00674e-08 4.64506e-08
3.21119 0.59 1.5473e-08 2.41589e-08
3.41455 0.59 7.67125e-09 1.20987e-08
3.63078 0.59 3.65531e-09 5.8203e-09
3.86071 0.59 1.6697e-09 2.68284e-09
4.10519 0.59 7.29179e-10 1.18174e-09
4.36516 0.59 3.03568e-10 4.95994e-10
4.64159 0.59 1.20108e-10 1.97761e-10
4.93552 0.59 4.50161e-11 7.46635e-11
5.24807 0.59 1.59272e-11 2.66001e-11
5.58042 0.59 5.30015e-12 8.9099e-12
5.93381 0.59 1.6524e-12 2.79503e-12
6.30957 0.59 4.80632e-13 8.17762e-13
6.70914 0.59 1.29856e-13 2.22167e-13
7.134 0.59 3.24354e-14 5.57841e-14
7.58578 0.59 7.45277e-15 1.28812e-14
8.06616 0.59 1.56693e-15 2.72091e-15
8.57696 0.59 2.99751e-16 5.22808e-16
9.12011 0.59 5.18614e-17 9.08313e-17
9.69765 0.59 8.06361e-18 1.41784e-17
10.3118 0.59 1.1191e-18 1.97506e-18
10.9648 0.59 1.37635e-19 2.43759e-19
11.6591 0.59 1.4886e-20 2.64512e-20
12.3975 0.59 1.40434e-21 2.5032e-21
13.1826 0.59 1.14565e-22 2.0481e-22
14.0174 0.59 8.00769e-24 1.43553e-23
14.905 0.59 4.7488e-25 8.53541e-25
15.8489 0.59 2.36459e-26 4.26056e-26
16.8526 0.59 9.77708e-28 1.76575e-27
17.9198 0.59 3.31762e-29 6.00481e-29
19.0546 0.59 9.12367e-31 1.65477e-30
20.2613 0.59 2.00655e-32 3.6464e-32
21.5443 0.59 3.47953e-34 6.33475e-34
22.9087 0.59 4.68637e-36 8.54665e-36
24.3594 0.59 4.82444e-38 8.81276e-38
25.902 0.59 3.73211e-40 6.82787e-40
27.5423 0.59 2.13058e-42 3.90351e-42
29.2864 0.59 8.80476e-45 1.61534e-44
31.1411 0.59 2.58061e-47 4.74052e-47
33.1131 0.59 5.24882e-50 9.65357e-50
35.2101 0.59 7.23908e-53 1.33291e-52
37.4398 0.59 6.60542e-56 1.21754e-55
39.8107 0.59 3.88464e-59 7.16753e-59
42.3318 0.59 1.43202e-62 2.64472e-62
45.0125 0.59 3.21254e-66 5.93835e-66
47.863 0.59 4.24998e-70 7.86263e-70
50.894 0.59 3.20654e-74 5.93693e-74
54.117 0.59 1.33154e-78 2.46718e-78
57.544 0.59 2.9303e-83 5.43328e-83
61.1881 0.59 3.28282e-88 6.09092e-88
65.0629 0.59 1.79386e-93 3.33037e-93
69.1831 0.59 4.56865e-99 8.48685e-99
73.5642 0.59 5.16716e-105 9.60392e-105
78.2228 0.59 2.4652e-111 4.5843e-111
83.1764 0.59 4.69732e-118 8.7394e-118
88.4437 0.59 3.37288e-125 6.27813e-125
94.0445 0.59 8.57953e-133 1.59764e-132
100 0.59 7.23929e-141 1.34861e-140

1e-06 0.6 3.89611e+08 195083
1.06333e-06 0.6 3.44586e+08 172538
1.13066e-06 0.6 3.04765e+08 152599
1.20226e-06 0.6 2.69545e+08 134964
1.2784e-06 0.6 2.38396e+08 119367
1.35936e-06 0.6 2.10846e+08 105573
1.44544e-06 0.6 1.8648e+08 93372.6
1.53697e-06 0.6 1.64929e+08 82582.2
1.63431e-06 0.6 1.4587e+08 73038.8
1.7378e-06 0.6 1.29012e+08 64598.2
1.84785e-06 0.6 1.14103e+08 57133
1.96487e-06 0.6 1.00917e+08 50530.6
2.0893e-06 0.6 8.92548e+07 44691.1
2.2216e-06 0.6 7.89402e+07 39526.5
2.36229e-06 0.6 6.98176e+07 34958.7
2.51189e-06 0.6 6.17492e+07 30918.8
2.67096e-06 0.6 5.46133e+07 27345.7
2.8401e-06 0.6 4.8302e+07 24185.6
3.01995e-06 0.6 4.272e+07 21390.6
3.21119e-06 0.6 3.77831e+07 18918.7
3.41455e-06 0.6 3.34168e+07 16732.4
3.63078e-06 0.6 2.9555e+07 14798.8
3.86071e-06 0.6 2.61395e+07 13088.6
4.10519e-06 0.6 2.31188e+07 11576.1
4.36516e-06 0.6 2.04471e+07 10238.3
4.64159e-06 0.6 1.80841e+07 9055.17
4.93552e-06 0.6 1.59943e+07 8008.75
5.24807e-06 0.6 1.41459e+07 7083.26
5.58042e-06 0.6 1.25112e+07 6264.72
5.93381e-06 0.6 1.10653e+07 5540.77
6.30957e-06 0.6 9.78659e+06 4900.49
6.70914e-06 0.6 8.65562e+06 4334.19
7.134e-06 0.6 7.65534e+06 3833.34
7.58578e-06 0.6 6.77067e+06 3390.37
8.06616e-06 0.6 5.98822e+06 2998.59
8.57696e-06 0.6 5.2962e+06 2652.09
9.12011e-06 0.6 4.68416e+06 2345.63
9.69765e-06 0.6 4.14284e+06 2074.58
1.03118e-05 0.6 3.66408e+06 1834.86
1.09648e-05 0.6 3.24064e+06 1622.84
1.16591e-05 0.6 2.86614e+06 1435.32
1.23975e-05 0.6 2.53492e+06 1269.47
1.31826e-05 0.6 2.24198e+06 1122.79
1.40174e-05 0.6 1.98289e+06 993.056
1.4905e-05 0.6 1.75374e+06 878.317
1.58489e-05 0.6 1.55107e+06 776.836
1.68526e-05 0.6 1.37182e+06 687.083
1.79198e-05 0.6 1.21329e+06 607.702
1.90546e-05 0.6 1.07308e+06 537.494
2.02613e-05 0.6 949070 475.399
2.15443e-05 0.6 839392 420.48
2.29087e-05 0.6 742389 371.907
2.43594e-05 0.6 656596 328.948
2.5902e-05 0.6 580717 290.952
2.75423e-05 0.6 513608 257.348
2.92864e-05 0.6 454253 227.626
3.11411e-05 0.6 401758 201.339
3.31131e-05 0.6 355330 178.09
3.52101e-05 0.6 314266 157.527
3.74398e-05 0.6 277949 139.34
3.98107e-05 0.6 245828 123.255
4.23318e-05 0.6 217419 109.028
4.50125e-05 0.6 192294 96.4455
4.7863e-05 0.6 170071 85.3166
5.0894e-05 0.6 150417 75.4736
5.4117e-05 0.6 133035 66.7678
5.7544e-05 0.6 117661 59.0679
6.11881e-05 0.6 104063 52.2576
6.50629e-05 0.6 92037.5 46.2341
6.91831e-05 0.6 81401.3 40.9065
7.35642e-05 0.6 71994.3 36.1944
7.82228e-05 0.6 63674.4 32.0265
8.31764e-05 0.6 56315.9 28.3402
8.84437e-05 0.6 49807.9 25.0796
9.40445e-05 0.6 44051.9 22.1956
0.0001 0.6 38961.1 19.6447
0.000106333 0.6 34458.6 17.3884
0.000113066 0.6 30476.5 15.3926
0.000120226 0.6 26954.5 13.6273
0.00012784 0.6 23839.5 12.0657
0.000135936 0.6 21084.6 10.6845
0.000144544 0.6 18648 9.46261
0.000153697 0.6 16492.9 8.38176
0.000163431 0.6 14587 7.42563
0.00017378 0.6 12901.2 6.5798
0.000184785 0.6 11410.3 5.83152
0.000196487 0.6 10091.7 5.16953
0.00020893 0.6 8925.47 4.58385
0.00022216 0.6 7894.01 4.06566
0.000236229 0.6 6981.75 3.60717
0.000251189 0.6 6174.91 3.20149
0.000267096 0.6 5461.32 2.8425
0.00028401 0.6 4830.19 2.52481
0.000301995 0.6 4271.99 2.24366
0.000321119 0.6 3778.31 1.99482
0.000341455 0.6 3341.67 1.77456
0.000363078 0.6 2955.5 1.57958
0.000386071 0.6 2613.95 1.40696
0.000410519 0.6 2311.87 1.25412
0.000436516 0.6 2044.7 1.11876
0.000464159 0.6 1808.41 0.998881
0.000493552 0.6 1599.42 0.892686
0.000524807 0.6 1414.59 0.798597
0.000558042 0.6 1251.11 0.715216
0.000593381 0.6 1106.53 0.641307
0.000630957 0.6 978.652 0.575778
0.000670914 0.6 865.555 0.517661
0.0007134 0.6 765.528 0.466101
0.000758578 0.6 677.06 0.420342
0.000806616 0.6 598.816 0.379716
0.000857696 0.6 529.614 0.34363
0.000912011 0.6 468.409 0.311561
0.000969765 0.6 414.277 0.283047
0.00103118 0.6 366.401 0.257678
0.00109648 0.6 324.058 0.235092
0.00116591 0.6 286.608 0.21497
0.00123975 0.6 253.486 0.197027
0.00131826 0.6 224.191 0.181014
0.00140174 0.6 198.282 0.16671
0.0014905 0.6 175.368 0.153917
0.00158489 0.6 155.101 0.142464
0.00168526 0.6 137.176 0.132196
0.00179198 0.6 121.323 0.122978
0.00190546 0.6 107.302 0.114691
0.00202613 0.6 94.901 0.107228
0.00215443 0.6 83.9333 0.100496
0.00229087 0.6 74.233 0.0944116
0.00243594 0.6 65.6538 0.0889013
0.0025902 0.6 58.066 0.0839005
0.00275423 0.6 51.3551 0.0793518
0.00292864 0.6 45.4197 0.0752045
0.00311411 0.6 40.1703 0.0714136
0.00331131 0.6 35.5275 0.0679396
0.00352101 0.6 31.4212 0.0647472
0.00374398 0.6 27.7895 0.0618054
0.00398107 0.6 24.5775 0.0590869
0.00423318 0.6 21.7367 0.0565672
0.00450125 0.6 19.2241 0.054225
0.0047863 0.6 17.002 0.0520411
0.0050894 0.6 15.0366 0.0499989
0.0054117 0.6 13.2984 0.0480835
0.0057544 0.6 11.7611 0.0462817
0.00611881 0.6 10.4014 0.0445819
0.00650629 0.6 9.19888 0.0429738
0.00691831 0.6 8.13532 0.0414483
0.00735642 0.6 7.19467 0.0399975
0.00782228 0.6 6.36274 0.0386141
0.00831764 0.6 5.62695 0.0372919
0.00884437 0.6 4.9762 0.0360254
0.00940445 0.6 4.40066 0.0348096
0.01 0.6 3.89164 0.0336401
0.0106333 0.6 3.44145 0.0325132
0.0113066 0.6 3.04329 0.0314254
0.0120226 0.6 2.69115 0.0303737
0.012784 0.6 2.37972 0.0293555
0.0135936 0.6 2.10427 0.0283683
0.0144544 0.6 1.86067 0.0274102
0.0153697 0.6 1.64523 0.0264793
0.0163431 0.6 1.45469 0.025574
0.017378 0.6 1.28617 0.0246928
0.0184785 0.6 1.13714 0.0238345
0.0196487 0.6 1.00533 0.0229979
0.020893 0.6 0.888769 0.0221821
0.022216 0.6 0.78568 0.0213862
0.0236229 0.6 0.694512 0.0206094
0.0251189 0.6 0.613886 0.019851
0.0267096 0.6 0.542584 0.0191105
0.028401 0.6 0.479529 0.0183873
0.0301995 0.6 0.423768 0.017681
0.0321119 0.6 0.374457 0.016991
0.0341455 0.6 0.330851 0.0163172
0.0363078 0.6 0.292292 0.0156591
0.0386071 0.6 0.258195 0.0150165
0.0410519 0.6 0.228045 0.0143891
0.0436516 0.6 0.201386 0.0137768
0.0464159 0.6 0.177815 0.0131793
0.0493552 0.6 0.156975 0.0125965
0.0524807 0.6 0.138549 0.0120283
0.0558042 0.6 0.12226 0.0114745
0.0593381 0.6 0.10786 0.0109349
0.0630957 0.6 0.0951312 0.0104097
0.0670914 0.6 0.0838801 0.00989851
0.07134 0.6 0.073936 0.00940145
0.0758578 0.6 0.0651479 0.0089184
0.0806616 0.6 0.0573822 0.00844933
0.0857696 0.6 0.0505208 0.00799418
0.0912011 0.6 0.0444593 0.00755291
0.0969765 0.6 0.0391051 0.0071255
0.103118 0.6 0.0343765 0.0067119
0.109648 0.6 0.0302012 0.00631208
0.116591 0.6 0.0265154 0.00592602
0.123975 0.6 0.0232623 0.00555368
0.131826 0.6 0.0203921 0.00519502
0.140174 0.6 0.0178604 0.00485
0.14905 0.6 0.0156282 0.00451859
0.158489 0.6 0.0136607 0.00420074
0.168526 0.6 0.0119275 0.00389637
0.179198 0.6 0.0104013 0.00360543
0.190546 0.6 0.00905825 0.00332784
0.202613 0.6 0.00787711 0.00306351
0.215443 0.6 0.00683914 0.00281233
0.229087 0.6 0.00592773 0.00257419
0.243594 0.6 0.00512818 0.00234894
0.25902 0.6 0.0044275 0.00213643
0.275423 0.6 0.00381417 0.00193648
0.292864 0.6 0.00327799 0.0017489
0.311411 0.6 0.00280995 0.00157346
0.331131 0.6 0.00240204 0.00140992
0.352101 0.6 0.00204718 0.001258
0.374398 0.6 0.00173909 0.00111741
0.398107 0.6 0.00147219 0.000987816
0.423318 0.6 0.00124155 0.000868871
0.450125 0.6 0.00104279 0.000760194
0.47863 0.6 0.000872014 0.000661376
0.50894 0.6 0.000725769 0.000571988
0.54117 0.6 0.000600989 0.000491573
0.57544 0.6 0.000494951 0.000419653
0.611881 0.6 0.000405238 0.000355732
0.650629 0.6 0.000329701 0.000299299
0.691831 0.6 0.000266437 0.000249828
0.735642 0.6 0.000213756 0.000206789
0.782228 0.6 0.000170162 0.000169645
0.831764 0.6 0.000134335 0.000137865
0.884437 0.6 0.000105109 0.000110921
0.940445 0.6 8.14597e-05 8.82995e-05
1 0.6 6.24891e-05 6.95034e-05
1.06333 0.6 4.74151e-05 5.40578e-05
1.13066 0.6 3.55592e-05 4.15142e-05
1.20226 0.6 2.63366e-05 3.14546e-05
1.2784 0.6 1.92474e-05 2.34941e-05
1.35936 0.6 1.38673e-05 1.72837e-05
1.44544 0.6 9.8401e-06 1.25117e-05
1.53697 0.6 6.86993e-06 8.90341e-06
1.63431 0.6 4.71386e-06 6.22157e-06
1.7378 0.6 3.17519e-06 4.26438e-06
1.84785 0.6 2.097e-06 2.86353e-06
1.96487 0.6 1.35611e-06 1.8814e-06
2.0893 0.6 8.57551e-07 1.20783e-06
2.2216 0.6 5.2948e-07 7.56564e-07
2.36229 0.6 3.18702e-07 4.61671e-07
2.51189 0.6 1.867e-07 2.74003e-07
2.67096 0.6 1.06258e-07 1.57891e-07
2.8401 0.6 5.86431e-08 8.81727e-08
3.01995 0.6 3.13219e-08 4.76246e-08
3.21119 0.6 1.6156e-08 2.48277e-08
3.41455 0.6 8.02961e-09 1.24648e-08
3.63078 0.6 3.83611e-09 6.01233e-09
3.86071 0.6 1.75719e-09 2.77919e-09
4.10519 0.6 7.69667e-10 1.22785e-09
4.36516 0.6 3.21438e-10 5.16995e-10
4.64159 0.6 1.27607e-10 2.06835e-10
4.93552 0.6 4.7998e-11 7.83711e-11
5.24807 0.6 1.7047e-11 2.80281e-11
5.58042 0.6 5.69581e-12 9.42655e-12
5.93381 0.6 1.78342e-12 2.96994e-12
6.30957 0.6 5.21124e-13 8.72946e-13
6.70914 0.6 1.41484e-13 2.38323e-13
7.134 0.6 3.55237e-14 6.01529e-14
7.58578 0.6 8.20751e-15 1.3967e-14
8.06616 0.6 1.73576e-15 2.96769e-15
8.57696 0.6 3.34126e-16 5.73803e-16
9.12011 0.6 5.81938e-17 1.00356e-16
9.69765 0.6 9.11227e-18 1.57764e-17
10.3118 0.6 1.27416e-18 2.21424e-18
10.9648 0.6 1.57961e-19 2.75473e-19
11.6591 0.6 1.723e-20 3.01477e-20
12.3975 0.6 1.64022e-21 2.87893e-21
13.1826 0.6 1.35098e-22 2.37826e-22
14.0174 0.6 9.53981e-24 1.68406e-23
14.905 0.6 5.71914e-25 1.01226e-24
15.8489 0.6 2.88082e-26 5.11152e-26
16.8526 0.6 1.20587e-27 2.14461e-27
17.9198 0.6 4.14561e-29 7.38909e-29
19.0546 0.6 1.15601e-30 2.06472e-30
20.2613 0.6 2.58019e-32 4.61745e-32
21.5443 0.6 4.54505e-34 8.14868e-34
22.9087 0.6 6.22449e-36 1.11791e-35
24.3594 0.6 6.52262e-38 1.17336e-37
25.902 0.6 5.14194e-40 9.26415e-40
27.5423 0.6 2.99493e-42 5.40374e-42
29.2864 0.6 1.26437e-44 2.28441e-44
31.1411 0.6 3.79083e-47 6.85793e-47
33.1131 0.6 7.89866e-50 1.43066e-49
35.2101 0.6 1.11768e-52 2.02673e-52
37.4398 0.6 1.04806e-55 1.90252e-55
39.8107 0.6 6.34505e-59 1.15297e-58
42.3318 0.6 2.4123e-62 4.38759e-62
45.0125 0.6 5.59213e-66 1.01803e-65
47.863 0.6 7.66063e-70 1.39577e-69
50.894 0.6 5.99824e-74 1.09375e-73
54.117 0.6 2.59101e-78 4.72809e-78
57.544 0.6 5.94621e-83 1.08583e-82
61.1881 0.6 6.96533e-88 1.27277e-87
65.0629 0.6 3.99095e-93 7.29717e-93
69.1831 0.6 1.06899e-98 1.95572e-98
73.5642 0.6 1.27562e-104 2.33504e-104
78.2228 0.6 6.44292e-111 1.17999e-110
83.1764 0.6 1.30439e-117 2.39009e-117
88.4437 0.6 9.9897e-125 1.8313e-124
94.0445 0.6 2.72133e-132 4.99086e-132
100 0.6 2.46982e-140 4.53144e-140

1e-06 0.61 3.92758e+08 195083
1.06333e-06 0.61 3.4737e+08 172538
1.13066e-06 0.61 3.07226e+08 152599
1.20226e-06 0.61 2.71722e+08 134964
1.2784e-06 0.61 2.40321e+08 119367
1.35936e-06 0.61 2.12549e+08 105573
1.44544e-06 0.61 1.87986e+08 93372.6
1.53697e-06 0.61 1.66262e+08 82582.2
1.63431e-06 0.61 1.47048e+08 73038.8
1.7378e-06 0.61 1.30054e+08 64598.2
1.84785e-06 0.61 1.15025e+08 57133
1.96487e-06 0.61 1.01732e+08 50530.6
2.0893e-06 0.61 8.99757e+07 44691.1
2.2216e-06 0.61 7.95778e+07 39526.5
2.36229e-06 0.61 7.03815e+07 34958.7
2.51189e-06 0.61 6.2248e+07 30918.8
2.67096e-06 0.61 5.50544e+07 27345.7
2.8401e-06 0.61 4.86921e+07 24185.6
3.01995e-06 0.61 4.30651e+07 21390.6
3.21119e-06 0.61 3.80883e+07 18918.7
3.41455e-06 0.61 3.36867e+07 16732.4
3.63078e-06 0.61 2.97937e+07 14798.8
3.86071e-06 0.61 2.63507e+07 13088.6
4.10519e-06 0.61 2.33055e+07 11576.1
4.36516e-06 0.61 2.06122e+07 10238.3
4.64159e-06 0.61 1.82302e+07 9055.17
4.93552e-06 0.61 1.61235e+07 8008.75
5.24807e-06 0.61 1.42602e+07 7083.26
5.58042e-06 0.61 1.26122e+07 6264.71
5.93381e-06 0.61 1.11547e+07 5540.77
6.30957e-06 0.61 9.86564e+06 4900.48
6.70914e-06 0.61 8.72553e+06 4334.19
7.134e-06 0.61 7.71718e+06 3833.34
7.58578e-06 0.61 6.82535e+06 3390.37
8.06616e-06 0.61 6.03659e+06 2998.59
8.57696e-06 0.61 5.33898e+06 2652.08
9.12011e-06 0.61 4.72199e+06 2345.62
9.69765e-06 0.61 4.1763e+06 2074.58
1.03118e-05 0.61 3.69367e+06 1834.85
1.09648e-05 0.61 3.26682e+06 1622.83
1.16591e-05 0.61 2.88929e+06 1435.32
1.23975e-05 0.61 2.5554e+06 1269.47
1.31826e-05 0.61 2.26009e+06 1122.78
1.40174e-05 0.61 1.9989e+06 993.053
1.4905e-05 0.61 1.7679e+06 878.313
1.58489e-05 0.61 1.5636e+06 776.833
1.68526e-05 0.61 1.3829e+06 687.08
1.79198e-05 0.61 1.22309e+06 607.699
1.90546e-05 0.61 1.08175e+06 537.491
2.02613e-05 0.61 956735 475.396
2.15443e-05 0.61 846172 420.477
2.29087e-05 0.61 748385 371.904
2.43594e-05 0.61 661899 328.945
2.5902e-05 0.61 585408 290.949
2.75423e-05 0.61 517756 257.345
2.92864e-05 0.61 457922 227.623
3.11411e-05 0.61 405003 201.336
3.31131e-05 0.61 358200 178.087
3.52101e-05 0.61 316805 157.524
3.74398e-05 0.61 280194 139.337
3.98107e-05 0.61 247814 123.252
4.23318e-05 0.61 219175 109.026
4.50125e-05 0.61 193847 96.4428
4.7863e-05 0.61 171445 85.314
5.0894e-05 0.61 151632 75.471
5.4117e-05 0.61 134109 66.7653
5.7544e-05 0.61 118611 59.0654
6.11881e-05 0.61 104904 52.2551
6.50629e-05 0.61 92780.9 46.2316
6.91831e-05 0.61 82058.8 40.9041
7.35642e-05 0.61 72575.8 36.1919
7.82228e-05 0.61 64188.7 32.0242
8.31764e-05 0.61 56770.8 28.3378
8.84437e-05 0.61 50210.2 25.0773
9.40445e-05 0.61 44407.7 22.1933
0.0001 0.61 39275.8 19.6425
0.000106333 0.61 34736.9 17.3862
0.000113066 0.61 30722.6 15.3904
0.000120226 0.61 27172.2 13.6251
0.00012784 0.61 24032.1 12.0636
0.000135936 0.61 21254.9 10.6824
0.000144544 0.61 18798.6 9.46055
0.000153697 0.61 16626.1 8.37974
0.000163431 0.61 14704.8 7.42364
0.00017378 0.61 13005.4 6.57783
0.000184785 0.61 11502.5 5.82959
0.000196487 0.61 10173.2 5.16762
0.00020893 0.61 8997.56 4.58197
0.00022216 0.61 7957.77 4.06381
0.000236229 0.61 7038.14 3.60535
0.000251189 0.61 6224.79 3.19969
0.000267096 0.61 5505.43 2.84073
0.00028401 0.61 4869.2 2.52308
0.000301995 0.61 4306.5 2.24196
0.000321119 0.61 3808.82 1.99314
0.000341455 0.61 3368.66 1.77291
0.000363078 0.61 2979.37 1.57796
0.000386071 0.61 2635.06 1.40536
0.000410519 0.61 2330.54 1.25255
0.000436516 0.61 2061.22 1.11722
0.000464159 0.61 1823.01 0.997364
0.000493552 0.61 1612.34 0.891195
0.000524807 0.61 1426.01 0.797132
0.000558042 0.61 1261.22 0.713777
0.000593381 0.61 1115.46 0.639893
0.000630957 0.61 986.557 0.574389
0.000670914 0.61 872.546 0.516297
0.0007134 0.61 771.711 0.464762
0.000758578 0.61 682.528 0.419028
0.000806616 0.61 603.652 0.378426
0.000857696 0.61 533.891 0.342364
0.000912011 0.61 472.192 0.310319
0.000969765 0.61 417.623 0.281828
0.00103118 0.61 369.361 0.256483
0.00109648 0.61 326.675 0.23392
0.00116591 0.61 288.923 0.213821
0.00123975 0.61 255.533 0.195901
0.00131826 0.61 226.002 0.179911
0.00140174 0.61 199.884 0.165628
0.0014905 0.61 176.784 0.152858
0.00158489 0.61 156.354 0.141426
0.00168526 0.61 138.284 0.13118
0.00179198 0.61 122.303 0.121984
0.00190546 0.61 108.169 0.113718
0.00202613 0.61 95.6676 0.106276
0.00215443 0.61 84.6112 0.0995645
0.00229087 0.61 74.8327 0.0935004
0.00243594 0.61 66.1841 0.0880104
0.0025902 0.61 58.535 0.0830296
0.00275423 0.61 51.7699 0.0785007
0.00292864 0.61 45.7866 0.0743729
0.00311411 0.61 40.4948 0.0706014
0.00331131 0.61 35.8145 0.0671464
0.00352101 0.61 31.675 0.0639729
0.00374398 0.61 28.014 0.0610498
0.00398107 0.61 24.776 0.0583497
0.00423318 0.61 21.9123 0.0558482
0.00450125 0.61 19.3795 0.0535239
0.0047863 0.61 17.1394 0.0513578
0.0050894 0.61 15.1581 0.0493331
0.0054117 0.61 13.4059 0.047435
0.0057544 0.61 11.8561 0.0456502
0.00611881 0.61 10.4855 0.0439673
0.00650629 0.61 9.27321 0.0423758
0.00691831 0.61 8.20106 0.0408667
0.00735642 0.61 7.25282 0.039432
0.00782228 0.61 6.41417 0.0380646
0.00831764 0.61 5.67244 0.0367581
0.00884437 0.61 5.01643 0.035507
0.00940445 0.61 4.43624 0.0343064
0.01 0.61 3.92311 0.033152
0.0106333 0.61 3.46928 0.0320398
0.0113066 0.61 3.06791 0.0309666
0.0120226 0.61 2.71292 0.0299292
0.012784 0.61 2.39897 0.0289251
0.0135936 0.61 2.1213 0.0279518
0.0144544 0.61 1.87573 0.0270074
0.0153697 0.61 1.65855 0.0260899
0.0163431 0.61 1.46647 0.0251978
0.017378 0.61 1.29659 0.0243295
0.0184785 0.61 1.14635 0.0234839
0.0196487 0.61 1.01348 0.0226599
0.020893 0.61 0.895976 0.0218563
0.022216 0.61 0.792055 0.0210724
0.0236229 0.61 0.70015 0.0203075
0.0251189 0.61 0.618872 0.0195607
0.0267096 0.61 0.546994 0.0188315
0.028401 0.61 0.483429 0.0181194
0.0301995 0.61 0.427217 0.0174239
0.0321119 0.61 0.377507 0.0167447
0.0341455 0.61 0.333549 0.0160813
0.0363078 0.61 0.294677 0.0154334
0.0386071 0.61 0.260304 0.0148007
0.0410519 0.61 0.22991 0.0141831
0.0436516 0.61 0.203036 0.0135803
0.0464159 0.61 0.179274 0.0129921
0.0493552 0.61 0.158265 0.0124183
0.0524807 0.61 0.13969 0.0118589
0.0558042 0.61 0.123269 0.0113136
0.0593381 0.61 0.108752 0.0107824
0.0630957 0.61 0.0959196 0.0102652
0.0670914 0.61 0.084577 0.00976193
0.07134 0.61 0.074552 0.00927249
0.0758578 0.61 0.0656924 0.00879684
0.0806616 0.61 0.0578635 0.00833492
0.0857696 0.61 0.0509462 0.00788669
0.0912011 0.61 0.0448352 0.00745211
0.0969765 0.61 0.0394372 0.00703114
0.103118 0.61 0.0346699 0.00662376
0.109648 0.61 0.0304604 0.00622992
0.116591 0.61 0.0267442 0.0058496
0.123975 0.61 0.0234644 0.00548277
0.131826 0.61 0.0205705 0.00512938
0.140174 0.61 0.0180178 0.00478941
0.14905 0.61 0.015767 0.00446281
0.158489 0.61 0.0137832 0.00414953
0.168526 0.61 0.0120354 0.00384951
0.179198 0.61 0.0104964 0.00356269
0.190546 0.61 0.00914195 0.00328899
0.202613 0.61 0.00795076 0.00302833
0.215443 0.61 0.0069039 0.0027806
0.229087 0.61 0.00598462 0.00254569
0.243594 0.61 0.00517812 0.00232346
0.25902 0.61 0.00447129 0.00211376
0.275423 0.61 0.00385252 0.00191641
0.292864 0.61 0.00331154 0.00173124
0.311411 0.61 0.00283925 0.00155801
0.331131 0.61 0.00242759 0.00139648
0.352101 0.61 0.00206941 0.0012464
0.374398 0.61 0.0017584 0.00110747
0.398107 0.61 0.00148893 0.000979374
0.423318 0.61 0.00125602 0.000861763
0.450125 0.61 0.00105526 0.000754269
0.47863 0.61 0.000882725 0.000656493
0.50894 0.61 0.00073494 0.000568013
0.54117 0.61 0.000608812 0.000488382
0.57544 0.61 0.000501597 0.000417134
0.611881 0.61 0.000410857 0.00035378
0.650629 0.61 0.000334429 0.00029782
0.691831 0.61 0.000270392 0.000248739
0.735642 0.61 0.000217045 0.000206014
0.782228 0.61 0.000172881 0.000169121
0.831764 0.61 0.000136565 0.000137534
0.884437 0.61 0.000106924 0.000110736
0.940445 0.61 8.29249e-05 8.82214e-05
1 0.61 6.36611e-05 6.94995e-05
1.06333 0.61 4.83434e-05 5.41023e-05
1.13066 0.61 3.62867e-05 4.15872e-05
1.20226 0.61 2.69002e-05 3.15411e-05
1.2784 0.61 1.96786e-05 2.35835e-05
1.35936 0.61 1.41929e-05 1.73689e-05
1.44544 0.61 1.00825e-05 1.25882e-05
1.53697 0.61 7.04757e-06 8.96919e-06
1.63431 0.61 4.84193e-06 6.27593e-06
1.7378 0.61 3.26591e-06 4.30775e-06
1.84785 0.61 2.16005e-06 2.89702e-06
1.96487 0.61 1.39905e-06 1.90646e-06
2.0893 0.61 8.86166e-07 1.22601e-06
2.2216 0.61 5.48111e-07 7.6934e-07
2.36229 0.61 3.30536e-07 4.7037e-07
2.51189 0.61 1.9402e-07 2.79737e-07
2.67096 0.61 1.10659e-07 1.61546e-07
2.8401 0.61 6.12105e-08 9.04222e-08
3.01995 0.61 3.27722e-08 4.89595e-08
3.21119 0.61 1.69475e-08 2.55903e-08
3.41455 0.61 8.44605e-09 1.28833e-08
